id,label,message,date
subject182,1,"No lo sé , solo no me siento bien",2022-04-15 16:47:00
subject182,1,"Creo que es una mezcla de todo , era muy buena mi vida , tenía éxito profesional , sentimental",2022-04-15 16:49:00
subject182,1,"A los 20 años ya era independiente , docente , a los 25 ya tenía una planta de personal de 10 empleados , mi exnovio era una persona reconocida y todo era como perfecto , mi primer y único jefe me hizo daño y eso me dificultaba encontrar pareja pero con mi ex novio solo fluía y el entendía mis miedos y esas cosas",2022-04-15 16:51:00
subject182,1,"Pero desde junio del año pasado todo se desató , mis empleados dañaron bases de datos , se llevaron mis clientes y casi lo pierdo todo , llore mucho pero empecé a cogerle fastidio a mi trabajo , a las personas y solo me entendía con mi pareja",2022-04-15 16:52:00
subject182,1,Luego un día antes de mis cumpleaños me escribió que ya no quería nada,2022-04-15 16:53:00
subject182,1,"Y pensé que estaba llevándolo con calma pero últimamente me dan muchas ganas de llorar , de correr , me Sudán las manos , ayer mi ex me escribió en la madrugada que fuera por el",2022-04-15 16:54:00
subject182,1,"Fui , me sentí feliz",2022-04-15 16:55:00
subject182,1,Pero el simplemente me dejó plantada,2022-04-15 16:55:00
subject182,1,"Nunca apareció y no se , solo no me siento bien , no me siento nada bien",2022-04-15 16:55:00
subject182,1,No se como explicarlo pero algo en mi no esta funcionando,2022-04-15 16:58:00
subject182,1,Busque un chat porque ni siquiera me gusta relacionarme con la gente mi entorno,2022-04-15 16:59:00
subject182,1,"Te quiero agradecer mucho por tu respuesta inmediata esta mañana y por escucharme un rato . Aún no me siento bien y he tenido mucho vómito todo el día , pero si me siento un poco mejor .",2022-04-16 01:25:00
subject182,1,"Perdón por la forma de entrar esta mañana al chat , mi nombre es Angela soy de Colombia y tengo 29 años",2022-04-16 01:28:00
subject304,0,Casa uno no toma de diferente forma,2021-12-31 19:13:00
subject304,0,@USER cual es el propósito para este año ?,2022-01-01 16:06:00
subject304,0,T gusta el anime ?,2022-01-02 04:18:00
subject304,0,Si pero debe ser alguna palabra en inglés ?,2022-01-04 13:56:00
subject304,0,Nunca te ha dado COVID ?,2022-01-04 13:56:00
subject304,0,"Depende del país , acá es súper sospechoso y lo más probable es que te droguen y te roben , y pues depende de la zona",2022-01-06 13:11:00
subject304,0,Con el vídeo pues te da una sensación de tener dinero no ? Y en el yate relax,2022-01-06 13:18:00
subject304,0,"Creo que esta mal y es adicto , ya tendrá su momento en casa pero si es así en todos lados ya es un problema",2022-01-06 13:22:00
subject304,0,Dile que se calme a tu pareja,2022-01-06 13:24:00
subject304,0,Opino que no es lo mejor,2022-01-06 13:25:00
subject304,0,Mejor que descargue juegos y juegue,2022-01-06 13:25:00
subject304,0,Lo demás ya es enfermizo,2022-01-06 13:30:00
subject304,0,Voy a ver porno en un velorio por ansiedad,2022-01-06 13:36:00
subject304,0,Mejor leer un libro,2022-01-06 13:42:00
subject304,0,K no sea de sexo xD,2022-01-06 13:42:00
subject304,0,"Bueno , como quieras , pero no es motivo para ver porno",2022-01-06 13:44:00
subject304,0,Joer que mal todo eso,2022-01-07 11:56:00
subject304,0,"Buenos días , día nuevo , depresión nueva",2022-01-15 13:14:00
subject304,0,"Jorge busca algo cerca , lejos no sirve",2022-01-19 04:04:00
subject304,0,Yo ni me tomo la molestia de buscar,2022-01-19 04:04:00
subject304,0,Me centro más en como conseguir dinero,2022-01-19 04:05:00
subject304,0,Así va a tocar,2022-01-19 04:09:00
subject304,0,Son temas de discusión siempre,2022-01-19 04:14:00
subject304,0,"Manda audio diciendo , holaaaaa",2022-01-19 20:23:00
subject304,0,"Consume Omega 3 , es bueno para el cerebro y ayuda en la depresión",2022-01-26 01:55:00
subject304,0,Me dieron ganas de perrear,2022-01-27 20:49:00
subject304,0,Holaaaa bien y vos ?,2022-01-27 21:15:00
subject304,0,"Ni yo , soy malo para los deportes",2022-01-28 02:54:00
subject304,0,Y Venezuela tiene unas playas chéveres,2022-01-31 04:19:00
subject304,0,Por lo que he visto en fotos,2022-01-31 04:20:00
subject304,0,Nunca se me dio el inglés,2022-02-05 23:38:00
subject304,0,Me confunde tantas cosas,2022-02-05 23:38:00
subject304,0,"Jorge , como te trata la vida ?",2022-02-06 05:14:00
subject304,0,"Hola bendiciones , aquí comparto mi lado más sad o oscuro",2022-02-06 17:22:00
subject304,0,"Hablan un montón , + 2000 mensajes",2022-02-14 02:57:00
subject304,0,"Salu 2 Jorge , como va todo ?",2022-02-14 19:37:00
subject304,0,Quizás estar mejor así,2022-02-14 19:38:00
subject304,0,"Ps nada , ninguna novedad , igual que siempre",2022-02-14 19:38:00
subject304,0,"Que te quiera , eso ya es mucho",2022-02-18 17:26:00
subject304,0,"Joer como se te ocurre buscar pareja por esas app , nunca lo hagas",2022-02-20 01:34:00
subject304,0,Quizás luego era un extorsionador,2022-02-20 01:34:00
subject304,0,O como el documental que salió del estafador de tinder,2022-02-20 01:34:00
subject304,0,"Ve a la iglesia , ahí encuentras una buena mujer , broma * o no",2022-02-20 01:37:00
subject304,0,Le pueden quitar el ban a @USER porfa,2022-02-23 18:01:00
subject304,0,Mándale enlace de invitación,2022-02-28 03:12:00
subject304,0,"Mandale ese enlace , cópialo o reenvíalo",2022-02-28 03:14:00
subject304,0,"Hola , pues aquí te podes desahogar , contar tus problemas",2022-03-03 12:41:00
subject304,0,Y quizás consigas consejos,2022-03-03 12:41:00
subject304,0,Apli está preguntando por ti,2022-03-08 01:09:00
subject304,0,"666 mensajes , son el diablo",2022-03-20 18:27:00
subject304,0,"Hola , alguno me envía un audio diciendo cualquier cosa",2022-03-21 03:15:00
subject304,0,@USER como t trata la vida ?,2022-03-21 20:07:00
subject304,0,Igual ni por llamada,2022-03-23 01:54:00
subject304,0,No c enamoren por favor,2022-03-23 04:36:00
subject304,0,"Yo nunca he tenido pareja , soy sabio",2022-03-23 04:36:00
subject304,0,Al final c suicidó,2022-03-23 04:37:00
subject304,0,"Si no te gusta lo que estudias , es mejor abandonar",2022-03-23 04:43:00
subject304,0,"Aaaaa entonces sí , sigue",2022-03-23 04:43:00
subject304,0,"Si no eres feliz con lo que tienes , menos con lo que te falta",2022-03-23 04:45:00
subject304,0,Mi vida es un meme,2022-03-23 04:46:00
subject304,0,Morderme el cuello xD,2022-03-23 21:41:00
subject304,0,"En realidad serían 4 , el primero fue hace muchos años",2022-03-25 03:59:00
subject304,0,"El 2 que se suicidó coincide con la misma fecha del primero , los otros si han sido aleatorios",2022-03-25 04:00:00
subject304,0,"Otro día más , pero a qué costo ? ...",2022-03-27 15:56:00
subject304,0,"Na , solo es lo cotidiano",2022-03-27 16:10:00
subject304,0,Es la de la tercera foto ?,2022-03-27 16:24:00
subject304,0,Quiero que seamos como Venezuela,2022-03-27 19:42:00
subject304,0,"Es el típico que tildan de chavista , en resumen",2022-03-27 19:43:00
subject304,0,"Así es , ojalá y jugarán conmigo al menos",2022-04-01 14:34:00
subject304,0,Creo que es un bot,2022-04-01 18:09:00
subject304,0,Chatead más por favor,2022-04-02 04:45:00
subject304,0,Aprended a vivir en soledad,2022-04-02 05:14:00
subject304,0,"Mi mayor error , haber nacido",2022-04-02 05:37:00
subject304,0,"Se dice , ser asocial",2022-04-02 05:43:00
subject304,0,"Vivan solos , no hablen con nadie , no dependa de nadie",2022-04-03 05:21:00
subject304,0,Jorge como te trata la vida ? Esta dura vida !,2022-04-03 22:41:00
subject304,0,No busques en tinder,2022-04-03 22:50:00
subject304,0,Mejor usa la opción de Facebook parejas,2022-04-03 22:50:00
subject304,0,Más sin embargo lo mejor es en la misma ciudad o pueblo,2022-04-03 22:51:00
subject304,0,Es de las mejores,2022-04-03 23:09:00
subject304,0,"Hasta puedes seleccionar tu crush , la aplicación no le avisa nada , solo si ella escoge su crush y coinciden , ahí si se revela xD",2022-04-03 23:09:00
subject304,0,"Tus familiares ni amigos te pueden ver , esa es la ventaja de Facebook",2022-04-04 00:00:00
subject304,0,"Que chismosa , más sin embargo no puede verte",2022-04-04 00:01:00
subject304,0,"Te ayuda a buscar pareja , pero es más discreto que las otras app de citas",2022-04-04 15:37:00
subject304,0,"No , es una función que ya tiene un tiempo en face",2022-04-04 15:52:00
subject304,0,Estais chateando demasiado más de un 543 %,2022-04-06 13:58:00
subject304,0,"Así es , el mismo que canta y baila",2022-04-15 20:04:00
subject304,0,Hora de unas vacaciones,2022-04-15 21:21:00
subject304,0,Estoy en Bora Bora,2022-04-15 21:23:00
subject304,0,Llegaré virgen a los 40,2022-04-19 14:24:00
subject304,0,"Bueno era broma , pero es muy probable que se cumpla , tengo 27",2022-04-19 14:25:00
subject304,0,"Hay un grupo de fobia social , acá también",2022-04-19 15:12:00
subject304,0,"Sí , hay varios pero el más popular o activo es el que tiene una imagen azul",2022-04-19 15:13:00
subject304,0,Bienvenido al club xD,2022-04-19 15:18:00
subject304,0,Y yo una novie,2022-04-20 22:23:00
subject304,0,A mi edad ya veo compañeros del colegio y de la U tener hijos,2022-04-26 05:50:00
subject304,0,"Yyo aquí viendo lejos xD , aunque la verdad tampoco es que quiera , primero se debe estar bien económicamente y emocional",2022-04-26 05:50:00
subject304,0,Que luego sufren son las madres de esos jóvenes teniendo que criar a sus nietos,2022-04-26 05:53:00
subject304,0,El experimento de la doble rendija,2022-05-21 18:31:00
subject304,0,Vaya ! No me había dado cuenta que le cambiaron el nombre al grupo,2022-05-25 17:18:00
subject167,1,"Hola ! Me da un poco de "" no se qué "" hablar , pero creo que quizás puedo ayudar aunque sea con un granito de arena . Muchas veces nos dicen "" resistí , luchá , no te rindas , salí afuera , divertite "" .. Entiendo la buena voluntad de las personas , e incluso yo me digo lo mismo todo el tiempo , pero no sé si puedo explicar lo difícil que es poder hacer algo sobre eso . De hecho , que me lo digan mucho , me aparte de la gente , porque no siento que me ayude escuchar lo que ya sé que debo hacer , pero no puedo hacerlo .",2021-08-16 00:40:00
subject167,1,Qué tal @USER si nos cuentas qué cosas sabes hacer bien ? En qué crees que sos bueno ? Cocinas ? Cantas ? Bailas ? Sabes mucho de un tema ? Dibujas ? Entiendes de computadoras ? ( Son solo ejemplos para darte ideas ),2021-08-16 00:40:00
subject167,1,No para todos es igual de fácil hacerlo,2021-08-16 00:41:00
subject167,1,"Entra aquí a encontrar gente que lo entienda y lo ayude , no que lo critique",2021-08-16 00:45:00
subject167,1,"Lo que decís suena a crítica , y la peor crítica viene de él mismo , como expresaba . No ayudas",2021-08-16 00:45:00
subject167,1,Creo que no tienes la empatía suficiente para entender,2021-08-16 00:46:00
subject167,1,Así que no seguiré explicándote,2021-08-16 00:47:00
subject167,1,"Por eso creo que no tienes la suficiente empatía , o simplemente nunca viviste algo medianamente similar",2021-08-16 00:49:00
subject167,1,O mejor dicho .. Por qué sigues aquí ?,2021-08-16 00:50:00
subject167,1,No vale la pena .. Hasta luego,2021-08-16 00:53:00
subject167,1,"A mi lo que me ha estado sirviendo es tenerme paciencia . Entendí que arreglar el malestar de uno , lleva tiempo y esfuerzo . El tiempo es un problema cuando hay ansiedad , y esfuerzo es un problema cuando uno no tiene fuerzas para hacer algo . Así que , en estos casos no existe la inmediatez , es dejar que el tiempo pase , que uno junte fuerzas , que se comprenda , y que el dolor se cure de a poco . No podemos luchar contra eso , y peor es cuando uno no se permite llevar ese proceso con paciencia .",2021-08-16 04:28:00
subject167,1,"Aprendí al menos que no debo exigirme más de lo que puedo dar en ese momento , sino acompañarme , y hacerlo sin culpa . Es super doloroso , pero si encima me exijo salir de ese estado , se convierte en algo culposo y desmotivante también . Hasta hace poco , me pasaba quizás todo un día sentado mirando el techo , quemándome con mis propios pensamientos de "" deberías hacer algo productivo "" . Al final del día no hacía nada , y sentía mucha culpa , mucho enojo conmigo . Hoy digo "" está bien si querés mirar el techo todo el día , lo más importante es lo que vos quieras hacer , y no lo que diga la sociedad , o tus enseñanzas "" .. Entonces mi mente se va a lugares más amables , me conecto con la música , con mi mascota , con la creatividad , etc . Creo que lo que me ha dejado empezar a sanar es dejar de ponerme tantas culpas .",2021-08-16 04:28:00
subject167,1,"Si , solo comparto lo que me está sirviendo a mi",2021-08-16 04:29:00
subject167,1,Te entiendo .. Justamente eso hace que uno sienta que aún tiene más culpa,2021-08-16 04:44:00
subject167,1,"Pero es una condición .. Uno no quiere estar así ... Uno quiere cambiar , quiere hacer lo que los demás quieren , pero no se puede quizás , y nos creemos que es toda nuestra culpa",2021-08-16 04:46:00
subject167,1,Yo pude salir de ese círculo vicioso gracias a la terapia .. Ahí entendí hasta donde sí y dónde no,2021-08-16 04:47:00
subject167,1,"No es fácil explicarle a la gente lo que a uno le pasa , menos si no vivieron algo similar ... Así que no importa incluso si la gente sigue pensando que es tu culpa . Lo más importante , es que vos asimiles que no es así",2021-08-16 04:48:00
subject167,1,Te informaste respecto a esos ataques ? Qué hacer o como sobrellevarlo ?,2021-08-16 04:50:00
subject167,1,"Si , eso seguro . Como en cualquier profesión . Cuando yo me gradué , vi que había gente que ni merecía el mismo título que yo . Y mi rubro no se dedica a la salud , pero me imaginaba que eso podría pasar en todas las carreras . Lo triste es que quizás uno da con un mal profesional , y pierde las esperanzas . O incluso un psicólogo no te puede servir a vos , pero a otra persona sí . Dar con el correcto , a veces es fácil , a veces no , pero que bien que le hace a uno cuando sucede",2021-08-16 04:53:00
subject322,0,"Buen día grupo , espero que hoy tengan un día tranquilo sin tantas preocupaciones cara feliz con ojos sonrientes",2021-08-06 16:40:00
subject322,0,Por alguna razón esa canción me llego mucho,2021-08-14 17:11:00
subject322,0,Buenos días o tardes a todos :),2021-08-23 18:14:00
subject322,0,"Buen día cara sonriente , cómo se sienten ?",2021-09-06 17:06:00
subject322,0,"De la misma manera , pero creo que el no rendirse y continuar es algo muy bueno cara feliz con ojos sonrientes",2021-09-06 17:10:00
subject322,0,"Así he estado también , por esa misma razón me he desconectado y alejado de las redes , me ha servido un poco a enfocarme en lo que de verdad importa",2021-09-06 17:20:00
subject322,0,"Espero que algún día , no muy lejano , se pueda encontrar esa paz que tanto se busca :) mientras tanto sigue adelante",2021-09-06 17:25:00
subject322,0,Y si le hablas ?,2021-09-20 05:04:00
subject322,0,"Busca la manera de contactarla , y dile todo lo que no le pudistes decir en su momento",2021-09-20 05:06:00
subject322,0,"A veces por esos mismos miedos , dudas , dejamos pasar muchas cosas , si quieres hablarle a alguien hazlo , intenta . Explicale todo , y sé honesto , tal vez ella también se anima y te explica qué fue lo que sucedió",2021-09-20 05:09:00
subject322,0,"Hola , bueno , solo como consejo , siempre dudes de un chico que te pida fotos ... sin importar que tan bien pienses llevarte con él , sé desconfiada",2021-09-24 17:48:00
subject322,0,"Ponte a pensar , vales mucho para un poco hombre . Lamentablemente el pasado ya no lo puedes cambiar pero haz que este error te vuelva una mujer más sabia y que sepa el valor que tiene . Las personas van y vienen y te decepcionan pero saliendo adelante y olvidarlas es la mejor venganza que les puedas dar",2021-09-24 17:54:00
subject322,0,"Con mucha más razón , no vale la pena que sufras por un mentiroso chantajista",2021-09-24 17:57:00
subject162,1,Hay alguna forma de presentarse o algo,2021-07-17 06:27:00
subject162,1,O solo contar la trizte historia de mi vida,2021-07-17 06:27:00
subject162,1,Mi historia comienza cuando tenía al redodor de 3 años con la separación de mis padres tengo recuerdos de como pasó lamentablemente luego de unos años mi mamá conoció a su ex pareja la cual nunca acepte siempre peleaba con el era alcoholico,2021-07-17 06:30:00
subject162,1,También se golpearon varias veces,2021-07-17 06:30:00
subject162,1,Yo nunca tuve una figura paterna clara mi papá me iba a ver cuando pequeño y después las visitas fueron disminuyendo hasta el punto que le pedía que me fuera a buscar,2021-07-17 06:32:00
subject162,1,La pareja de mi mamá no estaba nunca en la casa por que trabajaba para el norte del país y cuando estaba discutían y se arreglaban,2021-07-17 06:33:00
subject162,1,Hasta que después de tantas peleas me metí yo a defender a mi mamá y la pareja de ella me terminó ahorcando hasta el punto de casi matarme luego de esos pasaron unas semanas y volvieron yo no entendía nada de lo que pasaba pero me tocó aceptar la situación después de unos meses de que no se aguantaban se separaron,2021-07-17 06:35:00
subject162,1,Escribo hasta aquí por que ya me duele en mi mente recordar con más detalle,2021-07-17 06:36:00
subject162,1,Y más cosas que me an pasado,2021-07-17 06:36:00
subject162,1,Espero llevarme bien con ustedes,2021-07-17 06:36:00
subject162,1,Me llamo Bastian mis amigos me dicen terko,2021-07-17 06:38:00
subject162,1,Hay más cosas que contar pero por ahora es suficiente,2021-07-17 06:39:00
subject101,1,volvi me extrañaron signo de interrogación,2021-02-07 05:23:00
subject101,1,y tu pareja signo de interrogación,2021-02-07 05:26:00
subject101,1,todo el credito de aqui es mio cara sonriendo ligeramente,2021-02-07 05:59:00
subject101,1,da signo de interrogación,2021-02-07 16:14:00
subject101,1,frikifriki cara revolviéndose de la risa,2021-02-07 16:18:00
subject101,1,ah wey dedo índice hacia arriba tono de piel medio Billie,2021-02-07 16:20:00
subject101,1,good bye mano saludando tono de piel medio,2021-02-07 16:23:00
subject101,1,holis cara sonriendo con superioridad,2021-02-07 23:03:00
subject101,1,la muerte es algo lindo cara con ceja alzada corazón negro,2021-02-07 23:06:00
subject101,1,quiero we cara babeando,2021-02-07 23:07:00
subject101,1,es q ya llegue a un limite cara de desaprobación,2021-02-07 23:08:00
subject101,1,prefiero estar muerto q seguir en este planeta,2021-02-07 23:08:00
subject101,1,y signo de interrogación,2021-02-07 23:08:00
subject101,1,tengo 4 de diferentes tamaños,2021-02-07 23:09:00
subject101,1,se viene story time cara de sueño,2021-02-08 07:28:00
subject101,1,yo dorso de mano con índice a la derecha tono de piel claro medio dorso de mano con índice a la izquierda tono de piel claro medio,2021-02-08 22:08:00
subject101,1,quien o q cara con ceja alzada,2021-02-08 22:10:00
subject101,1,ella signo de interrogación,2021-02-08 22:10:00
subject101,1,es q estoy por borrar todas mis redes sociales,2021-02-08 22:11:00
subject101,1,ya tengo micro nuevo cara sonriendo con ojos sonrientes,2021-02-08 22:12:00
subject101,1,en un rato contare algo,2021-02-09 02:24:00
subject101,1,wee ya para cara sin expresión,2021-02-09 02:31:00
subject101,1,de que signo de interrogación,2021-02-09 02:32:00
subject101,1,weee cara sonriendo con sudor frío,2021-02-09 02:42:00
subject101,1,anoche a las 12 plane suicidarme pero un sms lo cambio todo,2021-02-09 03:21:00
subject101,1,tu cres que tengo miedo a morir signo de interrogación,2021-02-09 03:37:00
subject101,1,hola a nadie cara sonriente,2021-02-09 06:41:00
subject101,1,I'm nobody cara con ceja alzada,2021-02-09 06:45:00
subject101,1,yesss ... cara de alivio,2021-02-09 08:34:00
subject101,1,pues ni idea y tu,2021-02-09 09:42:00
subject101,1,anoche fue una noche larga le conte a un amigo { ni tan amigo } le dije lo q paso y me dio una pastilla para veverlas antes de dormir eso fue a eso de las 11 y me siento como un zombie,2021-02-09 09:47:00
subject101,1,"fue una pastillas q le resetaron a el hace ya 2 meses el estaba igual q yo pero , asi se siente estar medicado signo de interrogación estar como quien dice cesado para no lastimarse signo de interrogación 🤦🏽‍♂ si q es una m la vida",2021-02-09 09:53:00
subject101,1,son las 4 y no puedo pararme siento q me caere,2021-02-09 09:54:00
subject101,1,cara preocupada cara preocupada,2021-02-09 09:54:00
subject101,1,mejor me quedo asi y ya me duermo si puedo,2021-02-09 10:03:00
subject101,1,a ellos no les importo,2021-02-09 10:03:00
subject101,1,"todos mis problemas y pensamientos raros x q cres que nacieron signo de interrogación x ellos por etiquetarme como el mal hijo , como el que nunca mejora , como el q solo llama a la atencion y culpable de todo pero no entiendo en q fallo yo , { - No me drogo , No tengo amigos , No robo , No tengo ningun vicio y tampoco soy algo deceado cara decepcionada - }",2021-02-09 10:07:00
subject101,1,si pero viven en otro estado q yo y no hablamos y es una M cara sonriendo ligeramente,2021-02-09 10:10:00
subject101,1,no les dire nada muchos dicen q estaba bromeando sobre lo de anoche pero en mi cuarto a la ama ecer iba a ver una solpresa,2021-02-09 10:14:00
subject101,1,"digo al amanecer , 🤦🏽‍♂ el teclado de la pc se me resvala",2021-02-09 10:17:00
subject101,1,anoche iba a suicidarme cara con ojos en blanco,2021-02-09 10:18:00
subject101,1,no lo hice xq llego una llamada de alguien muy especial para mi y le conte todo,2021-02-09 10:23:00
subject101,1,"tratare de dormir , apenas puedo con la laptop",2021-02-09 10:28:00
subject101,1,"ok , muchas gracias x todo chispas",2021-02-09 10:29:00
subject101,1,val 3 ya vere lo q aga,2021-02-09 10:31:00
subject101,1,ok no puedo dormir me siento horrible,2021-02-09 10:58:00
subject101,1,hola @USER mano saludando tono de piel medio,2021-02-09 10:59:00
subject101,1,hi Adan mano saludando tono de piel medio,2021-02-09 10:59:00
subject101,1,flecha hacia arriba flecha hacia arriba flecha hacia arriba flecha hacia arriba,2021-02-09 11:06:00
subject101,1,atencion signo de exclamación,2021-02-09 18:13:00
subject101,1,holis cara sonriente,2021-02-09 18:13:00
subject101,1,canzado cara revolviéndose de la risa,2021-02-09 18:15:00
subject101,1,no se amaneci asi x una pastilla rara,2021-02-09 18:17:00
subject101,1,yo me la paso durmiendo,2021-02-09 18:34:00
subject101,1,we no te drogues,2021-02-09 18:35:00
subject101,1,noup cara haciendo una mueca made in china ni china so n cara revolviéndose de la risa,2021-02-09 19:18:00
subject101,1,COMO ESTAS signo de interrogación,2021-02-10 01:40:00
subject101,1,my billie cara sin expresión,2021-02-10 02:18:00
subject101,1,pues es mi fondo de escritorio de ella y tengo descargada todas sus musicas mi favorita ´ ´ lovely ´ ´ y tengo un mundo de todas de sus fts asi q creo q no soy fan,2021-02-10 02:31:00
subject101,1,si son muy buena,2021-02-10 02:33:00
subject101,1,hola cara de por favor signo de exclamación,2021-02-10 07:36:00
subject101,1,"buenas noches , bien y tu",2021-02-10 07:50:00
subject101,1,calavera calavera calavera,2021-02-10 09:15:00
subject101,1,Hambre cara sonriendo ligeramente,2021-02-11 04:39:00
subject101,1,thanks cara sonriente,2021-02-13 03:42:00
subject101,1,wee no lo agas,2021-02-13 03:45:00
subject101,1,noooo pero eso se ve feo en un macho,2021-02-13 03:46:00
subject101,1,puede ser xq mi primo finjio ser hetero x 5 años cara revolviéndose de la risa,2021-02-13 03:51:00
subject101,1,talvez no es gay a lo mejor bisexual eso es bueno para ti cara sonriendo con sudor frío,2021-02-13 03:52:00
subject101,1,y yo y en otra ventana juego among us,2021-02-13 09:01:00
subject101,1,de nada we fue todo mi esfuerzo 🦸🏽‍♂,2021-02-13 19:53:00
subject101,1,q te pasa tuuuuu,2021-02-13 19:58:00
subject101,1,yo see como no estar triste ya q calavera,2021-02-13 20:04:00
subject101,1,real comprrobado x mi,2021-02-13 20:09:00
subject101,1,holaaaa cara de alivio,2021-02-14 04:21:00
subject101,1,depre signo de interrogación,2021-02-14 04:21:00
subject101,1,muy bien por el momento y tu,2021-02-14 04:22:00
subject101,1,esa el la actitud cara sonriendo con gafas de sol,2021-02-14 04:23:00
subject101,1,wow cara sin boca,2021-02-14 04:30:00
subject101,1,yo queria comprarme una luz led cara con el ceño fruncido,2021-02-14 04:31:00
subject101,1,owww me quitaste las ganas cara revolviéndose de la risa,2021-02-14 04:32:00
subject101,1,me voy para españa en yola quien me acepta ilegalmente cara sonriendo con los ojos cerrados cara sonriendo con los ojos cerrados cara sonriendo con los ojos cerrados,2021-02-14 04:33:00
subject101,1,weeeee mejor paso cara llorando fuerte cara revolviéndose de la risa,2021-02-14 04:34:00
subject101,1,que es eso birra signo de interrogación cara pensativa,2021-02-14 04:35:00
subject101,1,yo solo tomo vino y champaña o tequila cara sonriendo con los ojos cerrados,2021-02-14 04:37:00
subject101,1,no me gusta la cerveza,2021-02-14 04:37:00
subject101,1,Dominican cara sonriendo con gafas de sol 🇩 🇴 chispas,2021-02-14 04:37:00
subject101,1,por donde vivo es muy caro pero muy cara sonriendo con los ojos cerrados,2021-02-14 04:38:00
subject101,1,vaya ami me gusta todo menos cerveza cara sonriendo con los ojos cerrados cara sonriendo con los ojos cerrados,2021-02-14 04:43:00
subject101,1,woow extraño mi vida de 1 año atras,2021-02-14 04:44:00
subject101,1,yo hace un año me pase de tequilas con mis primos y hasta bañarme tubieron cara sonriendo con los ojos cerrados cara sonriendo con los ojos cerrados cara sonriendo con los ojos cerrados,2021-02-14 04:49:00
subject101,1,senti q la cama me daba vueltas y yo estaba asi .. cara de loco cara revolviéndose de la risa,2021-02-14 04:51:00
subject101,1,Adan signo de interrogación,2021-02-14 07:01:00
subject101,1,una pregunta 🤦🏽‍♂,2021-02-14 07:02:00
subject101,1,ufffffff somos grande cara revolviéndose de la risa calavera,2021-02-14 07:03:00
subject101,1,yo desde un principio lo supe,2021-02-14 07:12:00
subject101,1,esa muerte conmovio al mun 2,2021-02-14 07:13:00
subject101,1,mi hermana lloro mucho con su muerte y yo quede ... cara con ceja alzada,2021-02-14 07:17:00
subject101,1,si parece cara revolviéndose de la risa,2021-02-14 07:22:00
subject101,1,pues nada ando aburrido no c que hacer cara sonriendo con los ojos cerrados,2021-02-14 07:26:00
subject309,1,"Buen día , espero hoy sea un día muy bueno para todos .",2022-02-23 15:01:00
subject309,1,"Antes mi relax era un cigarrillo , ahora lo he suplantado con un dulce .",2022-02-23 16:32:00
subject309,1,"El proceso es duro , pero voy bien dejando ése vicio .",2022-02-23 16:33:00
subject309,1,"Claro , ha aumentado mucho mi ansiedad , pero es algo que sé que a largo plazo sirve .",2022-02-23 16:45:00
subject309,1,"Yo fumo desde los 13 años , hoy tengo 35 , y mi motivación fué mi familia , mi esposa , mis hijos , pero es muy duro , llevo casi dos meses recién , nada está dicho , es como el alcohol , un día a la vez , el alcohol lo deje hace unos 8 años , he tomado desde allí , pero muy rara vez , uno se paga las males decisiones .",2022-02-23 16:52:00
subject309,1,Eso está interesante hermano .,2022-02-23 16:55:00
subject309,1,"Acá en Ecuador no he visto éso , si encuentro un lugar de esos lo intentaré .",2022-02-23 16:56:00
subject309,1,Cuánto fumabas al día ?,2022-02-23 17:01:00
subject309,1,"Buen día , cómo te va ?",2022-02-23 17:03:00
subject309,1,Esa también era mi dosis .,2022-02-23 17:03:00
subject309,1,Igual yo . Ojalá mejore el día .,2022-02-23 17:14:00
subject309,1,"Por qué no nos gusta la gente ? Yo tengo un negocio , y a diario hablo con gente , mi esposa lo hace la mayoría de veces , pero cuando me toca hacerlo , es muy incómodo , no sé por qué .",2022-02-23 17:52:00
subject309,1,"Si , de ven en cuando , pero no me gusta mucho ya , como antes .",2022-02-23 17:53:00
subject309,1,"Gracias , eres muy amable .",2022-02-23 17:54:00
subject309,1,Ésto mismo me pasa a mi .,2022-02-23 17:55:00
subject309,1,La mandíbula tensa no sabía por qué es .,2022-02-23 17:55:00
subject309,1,"Es un nuevo síntoma para mí , hace unos meses .",2022-02-23 17:56:00
subject309,1,"Increíble , antes de entrar al grupo , pensé que era el único con esos síntomas tan malditos",2022-02-23 17:58:00
subject309,1,"A mí me pasaba algo similar , es porque repelemos con nuestra forma de ser , nuestras energías , sin embargo yo siempre tenía alguien , mi buena suerte es que yo atraía chicas buenas y dulces . No siempre tenía sexo , pero su compañía era mejor que eso .",2022-02-23 17:59:00
subject309,1,"Si , creo que cada uno de nosotros tenemos nuesar zona de confort .",2022-02-23 18:03:00
subject309,1,"Bueno , todo es cuestión de preguntar y aclarar .",2022-02-23 18:06:00
subject309,1,No pasa nada creo .,2022-02-23 18:06:00
subject309,1,La soledad es lo que más me da miedo .,2022-02-23 18:12:00
subject309,1,"Bien ahora , hace un rato estaba algo tenso , ahora estoy algo más tranquilo . tomé algo de complejo b , eso ayuda a veces .",2022-02-23 18:13:00
subject309,1,"Procratinada , esa es una palabra celebre para mí , y a la vez desconocida . Jajajaja .",2022-02-23 18:15:00
subject309,1,"Es verdad eso , me ha pasado .",2022-02-23 18:36:00
subject309,1,"Si no se sienten cómodos , podríamos no hablarlo , por mi no hay problema , no quisiera que nadie de sienta incómodo .",2022-02-23 19:02:00
