@relation IberLef-Challenge
@attribute 'claseValue' {0,1}
@attribute 'textValue' string
@data
0,"Buenos dias a tod @s sol"
0,"Yo con esto dudo que me atreva cara_haciendo_una_mueca mono_con_los_ojos_tapados"
0,"España , Navarra . Nacedero de Arteta"
0,"Tb buenos lugares por ahi"
0,"Si y puede que entres por una ventana abierta cara_llorando_de_risa"
0,"No no , yo he ido de paseo con perro y estaban descendiendo unos amantes de adrenalina . Yo soy de descenso en bici"
0,"Eso esta muy bien , pero si lo corriges no lo haces cuando sientes estress , sino que lo haras como algo normal continuamente y te ayudara mucho en el dia a dia"
0,"Hola , buenas noches , por si os puede ayudar . Es un proceso que lleva su tiempo pero efectivo . Yo lo que llevo meses haciendo por recomendacion de un medico privado al que voy . El cual me envio a un dentista para corregir alineado de boca ( este alineado no es estetico es por salud ) y correcta respiracion . Me dijo que respiro por boca y lo tengo que corregir , solo tengo que respirar por nariz . Y coloco mal lengua al tragar , tambien lo estoy corrigiendo . Siendo respiracion solo por nariz , reducces el estress , el cuerpo se oxigena mas , reduces el cortisol ( que genera estress ) , tienes mayor sensacion de conexion entre cuerpo y mente . La nariz bloquea bacterias y otras particulas con los pelillos , boca no lo hace . Respirar por nariz son todo beneficios por boca no ."
0,"Pues lo hace mal mas gente de la que imaginas . Tu cuando respiras estas con boca cerrada continuamente ? . Yo hasta ahora lo hacia mal ."
0,"Entonces eres de los afortunados y pocos que lo hacen bien"
0,"Yo al respirar por boca siempre con garganta seca , labios agrietados … ."
0,"Esto no depende de nariz sino de diferentes cosas . El conducto que sube el aire a nariz y boca , si tienes cuello caido hacia adelante con hombros caidos , hace que se cierre conducto en zona nariz y el aire va a lo facil por boca . Es como coger una manguera de agua y doblarla deja de pasar"
0,"Ya sabiendolo es un buen comienzo"
0,"Eso no sirve , no es una solucion"
0,"Porque hay que enfrentarse a las cosas y solucionarlas . Lo facil es rendirse . Enfrentandote se aprende y se buscan soluciones"
0,"Si se hubiese rendido cada persona que invento cosas buenas que tenemos hoy , no existirian"
0,"Sin son amigos de los de verdad , se solucionara . Somos humanos y fallamos … ."
0,"Yo cuando he querido estar solo lo he conseguido , y sino doy señales de vida cada uno se busca la vida"
0,"Buenos dias a tod @s ! ! !"
0,"Que te apoyo en tus decisiones , tienez toda la razon Nora , lucha por ti"
0,"No tienes que agradar a nadie , ser tu misma es lo que te va hacer feliz y tienen que quererte tal y como eres . Fingir no hace feliz"
0,"Pues no te quieren ni respetan"
0,"Porque estan ciegos y no ven lo especial que eres"
0,"Si lo eres , cree en ti , vales todo"
0,"Si , pero no lo ves , pero lo llegaras a ver"
0,"Muy buenos dias a tod @s ! ! !"
0,"Ni tu cara_haciendo_una_mueca"
0,"Lo se cara_haciendo_una_mueca"
0,"Holaaa muy buen dia a tod @s ! ! !"
0,"Buenos dias a tod @s ! ! ! sol"
0,"Si no se lo dices tambien ye vas a quedar mal , el que no arriesga no gana"
0,"Tiene que superarte la fuerza a las ganas de irte y empezar tu vida , que el temor a decirselo y como te dice Jonatan lo compras y antes de irte se lo dices"
0,"Yo creo que si solo te lo puede sacar el porque tiene tu pasaporte , se lo digas , un dia se lo tendras que decir . Mas tardes mas se alarga tu espera x irte"
0,"Te entiendo Nora , pero aunque tengas costumbre de violencia , no es algo a lo que te acostumbres . Diselo cuanto antes , esta claro que nunca le va parecer bien . Lucha por ti , tu verdad y libertad . Te deseo que todo salga bien y termine pronto"
0,"No teneis hobbies algo que os apasione ?"
0,"Si , la verdad no puedo parar quieto cara_haciendo_una_mueca . Yo soy de hacer ejercicios , mecanica de bici , inventar , arreglar , la verdad que cuando algo se rompe disfruto arreglando cara_llorando_de_risa . Ahora tb diseñar y hacer piezas en impresion 3D"
0,"Es verdad que cuando he estado muy de bajon me daba asco todo"
0,"Pero es bueno forzarse para seguir adelante"
0,"Eso es muy bueno , poco a poco . Incluso aprender cosas nuevas que nos pueden alucinar"
0,"Eso es genial como mola . Yo daba cursos de mecanica de bicis ."
0,"Bienvenida , aqui encontraras apoyo , cada uno sus experiencias , vivencias y soluciones … . animo"
0,"Yo pensaba que era gente nueva en grupo , hasta que he visto que vacilaban y faltaban el respeto , estaba flipando"
0,"Buenos dias a tod @s ! ! ! Se acabaron las vacaciones mono_con_los_ojos_tapados , animo bíceps_flexionado"
0,"Os dejo una cancion que he escuchado por primera vez y dice tantas verdades , aver si os anima si os puede gustar"
0,"Bienvenida a España , buen viaje ! ! ! cara_lanzando_un_beso"
0,"Bienvenida , animo , aqui te puedes deshaogar , te sentiras escuchada y entendida mejor que gente de tu entorno … yo tb de España"
0,"Hay que centrarse en uno mismo , para estar bien . Hay gente que solo absorbe , lo bueno bienvenido , lo malo fuera"
0,"45 años , estudie carpintero / ebanista , pero termine trabajando de mi pasion , mecanico de bicis cara_haciendo_una_mueca"
0,"Ahora ando enganchado a la impresion 3D , por hobby"
0,"Todo llegara , yo muchos dias no haria nada , pero me obligo y me siento mejor"
0,"Si es cierto , aunque aveces te toca gente mala en trabajo que intenta pisarte y te quita la ilusion x todo"
0,"Tu que edad y a que te dedicas ?"
0,"De eso nada , ninguna envidia ser politico buaggg , x ello no son ni mejores ni mas felices"
0,"Si , me pico curiosidad , me apunte a un curso intensivo de findesemana y siempre diseñando inventando cara_llorando_de_risa"
0,"Joe como molaaa manos_aplaudiendo"
0,"Si esta muy chulo , a mi diseñar mis propias piezas me encanta . Soy mas de piezas funcionales y yo soy de regalar cara_llorando_de_risa"
0,"Pocas cosas , me gustaria hacer mas cosas pero para bici pocas , al final es plastico . Pero se pueden hacer infinitas cosas"
0,"A mi me flipa el tema poder hacer brazos piernas y luego para ayudar a gente y luego meter electronica a lo ironman xo aho me pierdo"
0,"Tambien he fabricado tablas de longboard , no puedo parar cara_llorando_de_risa"
0,"Yo las regalo , salvo que ses un curro muy grande"
0,"Me gusta ver la cara de la gente cuando les regalas algo sin que se lo esperen , no hay precio"
0,"No esto no es con impresora , esto lo hago en madera con moldes para dar forma , resina epoxi … . el logo lo creo con el nombre de mi hija"
0,"Cada uno necesita su tiempo , su ritmo . Tu eres tu y ellos no son tu . Hagas bien cosas o mal siempre hay gente que va hablar , asi que tu creer en ti"
0,"Cada uno es unico ni mejor ni peor . Yo no aspiro a ser como nadie sino a conseguir mi propia version y superarme a mi mismo . Si vives con lo que dicen los demas te puedes volver loco . Xk cada uno dice unos cosa y hay quien las dice para no ayudar"
0,"Hay gente que se mete demasiado en las vidas de otros y no es para bien . En vez de resolver la suya . Tambien hay gente buena"
0,"Tienes que coger los consejos que tu consideres buenos , pero que no te generen mal estar . Tu eliges , tu decides si te equivocas no pasa nada asi se aprende , prueba error , animo campeon bíceps_flexionado"
0,"cara_sonriendo con sudor frío cara_sonriendo con sudor frío cara_sonriendo con sudor frío tt mio"
0,"Y aqui d q hablais"
0,"Si tt pero sinseramente no se d q hablar"
0,"Si y yo para cortarme"
0,"Ya t digo y yooo"
0,"Tanbien t gusta el"
0,"Pos si como yo c billie y lil pieep"
0,"Pos yo no la e escuchado bien pero se be biena"
0,"Estoy enplacando a henrry tt cara_llorando_de_risa cara_llorando_de_risa"
0,"Esta como loco cara_llorando_de_risa cara_llorando_de_risa"
0,"Metiendolo en una placa fula"
0,"No no pero tu no sales en conversación para q no t Jofan"
0,"Tt tengo ganas d cuchillo de cocina"
0,"Prueba a tratar de relajarte"
0,"Hay algo que deba gustar que te relaje mínimo que te distraiga"
0,"Bueno hace el esfuerzo de respirar profundo y lento"
0,"Contame por qué hacerlo"
0,"Lávate a cara si podes"
0,"Y colócate un hielo en la nuca"
0,"Para relajar un poco y pensar"
0,"Hay algo en especifico ?"
0,"Lamento la tardanza estoy en el trabajo"
0,"Y por que lo crees ?"
0,"A veces no logramos ciertas cosas y nos dejamos llevar por las emociones por tanto tiempo que nos consumen"
0,"No hay lugares gratuitos para testearse ?"
0,"Trata de hacerlo lo más pronto posible , esta muy bien"
0,"No tiene espacio en el celular para descargar telegram ?"
0,"Que se una es más que bienvenido"
0,"Quizás le dé cosa estar en un grupo así"
0,"Debe compartir el celular"
0,"Si la verdad , una pena"
0,"pero aqui estamos siempre que necesites"
0,"Totalmente son momentos que tenemos que pasar , pero siempre llega un punto que vamos a salir adelante y salir de todo esto que nos aflije para poder llegar a estar mejor"
0,"La timides se va de a poco es cuestión que intentes salgas de tu confort de a poco"
0,"Aca vamos piloteando y vos como vas ? Un poco mejor ?"
0,"Esta bien , lo importante que luches algún día saldremos de todo esto"
0,"Hola acá andamos y vos ?"
0,"Eso es muy duro , lo siento"
0,"Puedo preguntar que paso ?"
0,"Va a ser una transición difícil pero no imposible"
0,"Trata de acomodar te lo que más puedas"
0,"Pero vas a salir"
0,"De a poco uno va saliendo"
0,"A eso se le llama estrategia"
0,"Pero en el celular no es warzone"
0,"Es call of duty pero no el warzone"
0,"Podemos jugarlo desde las consolas"
0,"Si tiene compatibilidad con pc , xbox y play"
0,"Es un juego de guerra , formar un equipo , y ganar básicamente"
0,"El warzone es gratis , pero el coldwar , vanguard , modern warfare son pagos"
0,"Tranquilo dentro se todo"
0,"Te anda pasando algo ?"
0,"Por que quieres morir ?"
0,"Entiendo , pero debe haber algo que te llene aunque sea un poco"
0,"Es muy duro salir , pero no imposible"
0,"Solo debes darte tiempo"
0,"Siempre se encuentra algún motivo para salir o mínimo ayudarte a estar un poco o menor"
0,"Un poco de resfriado jaja"
1,"hola cara_feliz_con_ojos_sonrientes"
1,"pues intentando estar bien"
1,"Pues son muchas cosas acumuladas cara_de_confusión"
1,"Creo que podemos llegar a sentirnos así , pero lo importante es que hacemos con ese sentimiento es decir tal vez enfocarlo en mejorar en lo que deseamos pero pensando en nosotros , para sentirnos mejor consigo mismo y no esperar que los otros lo noten porque tal vez no lo hagan"
1,"me recomiendan algún libro que les guste mucho"
1,"estoy abierta a cualquier genero aunque me gustan mucho los de psicología o de distopias"
1,"gracias voy a leerlos para ver que tal"
1,"Yo , casi todos los días cara_al_revés"
1,"hola cara_decepcionada"
1,"solo quería contarle a alguien que tuve un día horrible"
1,"tuve muchos problemas de salud y tengo mucho problemas en mi casa cara_de_confusión"
1,"además no tengo amigos con quien hablarlo por eso me gusta este grupo tanto me alegran el día en ocasiones cara_feliz_con_ojos_sonrientes"
1,"Pues si como tengo diabetes hay días mejores que otros , ya hoy me siento un poco mejor"
1,"yo también soy insulinodependiente"
1,"necesito inyectarme insulina para cada comida"
1,"que bonito donde es ?"
1,"si , trae muchas complicaciones aunque algo como una imputación es algo extremo y no tan común"
1,"waoo que suerte ver en persona ese paisaje cara_feliz_con_ojos_sonrientes"
1,"mi depresión también esta muy ligada a la diabetes te limita hacer muchas , además en mi caso los niveles de azúcar trastornan mi estado de animo muchísimo además establecer amistades es muy difícil"
1,"pues limitaciones en muchos ámbitos , se requiere de muchos cuidados claro si no quiere estar bien , es tener un estilo de vida muy estricto a veces las personas no entienden eso y tienen muchos prejuicios acerca de la enfermedad"
1,"que bien , siempre es un buen momento para estudiar , espero que sea lo que realmente te apasione cara_feliz_con_ojos_sonrientes"
1,"Les escribo de México"
1,"De dónde eres Adan ?"
1,"Jaja de donde serán los demás ?"
1,"Eres el unico panameño deprimido"
1,"PUES ESO ES BUENO"
1,"bueno es un pais tan grande"
1,"aca igual , yo creo que casi en todos lados"
1,"pasu , yo no me considero asi , creo que solo es una pequeña depresion"
1,"soy casado , pero mi matrimonio esta fracasando"
1,"me siento solo estando acompañado"
1,"Creo que nos equivocamos al casarnos , creo que nos casamos porque nos sentiamos solos"
1,"Mi esposa igual tiene como ansiedad"
1,"creeme que eso da un monton de problemas"
1,"a caray , a ver como por ejemplo"
1,"en que pais estas"
1,"Diles que comen palomas"
1,"jaja asi los joden eh escuchado jeje"
1,"Vente a México mejor"
1,"te van a preguntar por las venezolans , que estan bien buenonas jaja"
1,"yo dije esta en alemania , rusia jaja"
1,"y pues a que te dedicas"
1,"que mal pedo brother"
1,"y que onda con tu mujer"
1,"Pero algo debes de saber hacer o no se"
1,"pues ahi esta , de eso debes buscar , aunque al principio te mal paguen"
1,"No pues esta cabron"
1,"Deberias buscar migrar a otro pais"
1,"pues cuidate y no te hagas nada malo"
1,"Que se hace cuando no dejas de pensar en cosas y afectan emocionalmente y sientes miedo ?"
1,"Quiero dejar d sentir eso"
1,"Si hoy en el trabajo no dejaba de pensar en cosas , casi dejo el trabajo me queria ir"
1,"Trabajo en un hotel"
1,"Pasa que hace un tiempo coji unos dolores de espalda que hicieron que tenga miedo y ahi comenzo todo no dejaba d pensar que seria y ahira cualqjier cosa q pase me da miedo"
1,"Pase analisis todo salio bien"
1,"Luego pase con fisioterapista"
1,"Varias personas me han dicho"
1,"Q me ven preocupado"
1,"La dra splo me dijo q me notaba triste y ansioso"
1,"Voy a ponerlo en practica"
1,"estoy tomando medicamento squiatrico en este momento"
1,"Y voy a empezar a bajar la dosis"
1,"todos los dias siento mareo y vomito"
1,"Desde que tome el medicamento me siento peor"
1,"pues me defino como una persona que en realidad esta como muerta en vida"
1,"soy muy fria y me encierro en mi"
1,"solo me siento mal"
1,"Tengo 18 años pero nunca e decidido enamorarme por miedo a que me lastimen o amar"
1,"La verdad ya no siento nada"
1,"pero ... Ya no vale la pena tratar de sentir"
1,"pues ... Solo un dia me aleje de todo y de todoa"
1,"llevo 8 años encerrada en mi cuarto"
1,"me cree mi propia cárcel y sigo aquí encerrada"
1,"Tampoco se mucho del mundo"
1,"Solo veo anime y escucho música"
1,"Para ser sincera no se ni quien es el presidente actual de mi pais"
1,"tengo baño en mi cuarto"
1,"me gusta imaginar que soy parte del anime"
1,"También me gustan las waifus"
1,"Y por que ese dia ?"
1,"Son mis fechas favoritas"
1,"Me gustan los doramas también"
1,"Yo solo quiero ser feliz"
1,"Alguien que quiera charlar ?"
1,"Cualquier tema , dime uno ?"
1,"Me vienen tantos temas a la caber"
1,"El nombre de este grupo es depresión y tristeza , me imagino que los que están en este grupo al igual que yo sufren de depresión , también sufres de ello ?"
1,"Y que hiciste para solucionarlo ?"
1,"Jaja y aguantarme cara_sonriendo con ojos sonrientes"
1,"Hola me gustaría desaogarme contando una historia que me tiene muy deprimido , alguien está dispuesto a escuchar ?"
1,"Bueno yo la voy a contar de todas formas"
1,"Hace un año tomé la decisión de dejar a un amigo . Fuimos amigos por varios y compartimos mucho junto , pero apresar de todo , llegó el día en el que desidí que nuestros caminos tenían que separse ."
1,"El tenía muy claro que quería hacer en su vida , tenía metas y un sueño muy claro , sin embargo , por otro lado , yo no los tenía ."
1,"No podía seguir viviendo en su sombra , yo también quería encontrar mi sueño . Así que un día como mañana , pero del 2019 desidí marcharme de su lado ."
1,"No tenía valor para contárselo , así que quise marcharme sin decile nada , porque sabía que no estaría de acuerdo y tal vez no lo entendería ."
1,"Por suerte o por desgracia , mi decisión llegó a oidos suyos y vino a buscarme . Discutimos , y me dijo que no iba a ser lo mismo sin mí , que desde que nos conocimos siempre pensó que estaría a su lado ayudándolo . Pero la decisión ya estaba tomada . Me marché ."
1,"Luego de un año regresé y me acabo de enterar que aquel amigo está casi muerto y no dejo de pensar que es por mi culpa . Sé que si no me hubiera marchado de su lado no estaría así como está ahora ."
1,"Series , Anime , Animada , Persona , de qué tipo ?"
1,"Buenas cuestiones las efectuadas anteriormente ?"
1,"Hola , si desean un poco de terapia pueden escribirme por privado , no soy un psiquiatra profesional pero estoy estudiando y me gusta ayudar . Si alguien se siente realmente mal y desea hablar no tengan miedo en escribirme . Por favor , los bromistas manteneos al margen , realmente hay personas que necesitan ayuda de verdad , y no se puede perder el tiempo en aquellos que no lo necesitan . Para aquellos que se animen a escribirme , les responderé lo más rápido que pueda ."
0,"mano_saludando hola a todos"
0,"No he vivido ese tipo de experiencia aún , pero pareciera una situación confusa"
0,"Espero te recuperes pronto , y el té te mejore"
0,"Yo no sabía de eso , gracias por la información"
0,"pulgar_hacia_arriba feliz y bendecida noche para todos :)"
0,"Hola grupo , que tengan día y un fuerte abrazo para todos :)"
0,"Si las personas que te hace caer en depresión son tu propia familia y que esta a tu alrededor como hacer ? no puedes eligir porque están ahí sin que tu las elijas cara_de_confusión"
0,"Cuál es esa agenda ?"
0,"Y cuáles son esas cosas ? cara_pensativa"
0,"Digitalizar todo , es como si se terminara la visa social , eso es muy triste"
0,"Buen día a todos mano_saludando , espero se encuentren bien cara_sonriendo ligeramente"
0,"Que tengan bien inicio de semana pulgar_hacia_arriba cara_sonriendo ligeramente"
0,"Esos amigos creo que lo tenemos todos . hay que mantenerlos lejos"
0,"Eso es bueno , mejor lejos que cerca pulgar_hacia_arriba"
0,"Alguien toma noctamid gotas ?"
0,"Soy de España Andalucía Jaen"
0,"Habiendo pirulas todo tiene mejor color Jajjaja"
0,"Alguien sabe donde conseguir olanzapina ? ?"
0,"Alguien necesita zolafren o lexatin o lormetazepam España contacte"
0,"Ya a estás hora si"
0,"Son las 9 ; 20 de la mañana"
0,"Más raro es un gato que escribe"
0,"Si es bastante común"
0,"Tiene dos días en el santoral"
0,"Tu que eres el payazo del grupo ?"
0,"Haces algún programa así de monólogos o algo ?"
0,"No sé el gato bailarín que cuenta chistes o cosas así ? ?"
0,"La ronda de preguntas termino"
0,"Vamooo al rico complemento Jajnanan"
0,"Buenas .. a todos soy nuevo"
0,"Hola chicos buenas noches :')"
0,"Hola buenos dias a todos :: :"
0,"Pues bien creo . Está amaneciendo y hace frío ."
0,"Ohh Vaya que mal"
0,"Aquí siempre hace frío . Es por la altura creo"
0,"Si seguro hay todo es lindo"
0,"Perú .. jajsjja menos Bolivia"
0,"Y que se siente vivir hay"
0,"Umm aquí hay buenos sitios como lima"
0,"Es complicado vivir aquí"
0,"Con decirte que ayer Uruguay nos robo la clasificación a Qatar"
0,"Pero hay son más liberales"
0,"Tío fue un gran escándalo"
0,"Si los precios están incrementado"
0,"Y cosas como panes y combustibles"
0,"Tío España pertenece a la OTAN"
0,"Si hay algo les afecta"
0,"En general LATAM pertenece a EU Y eso da coraje"
0,"Osea digo que hay mucha corrupción y delincuencia ."
1,"Hola , ¿ Que tal ?"
1,"Hola , gracias . Con sueño pero bien"
1,"Yo iba a terapia sentía que avanzaba y después deje de ir"
1,"Y bueno ahora estoy pero que antes"
1,"Hahaha espero regresar pronto"
1,"Tu por qué ibas ?"
1,"Tengo muchas asiedad y depresión"
1,"Ni nada solo que veo puras chicas"
1,"Hablo como nena hahaha"
1,"Conclusión las chicas son más depresivas haha"
1,"Yo no tengo idea de cómo termine aquí"
1,"Soy nuevo en la app"
1,"Solo que mi ex una vez me comento grupos aquí de ayuda o no se"
1,"Todos son de México ?"
1,"Soy de Coahuila y tú ?"
1,"Y que edad tienen ?"
1,"Que edad tiene tienen aquí ?"
1,"No pareces hahaha físicamente"
1,"En si todos son chicos y la cosa en común es que a todos nos están llevando la tristeza"
1,"A ustedes que les duele ?"
1,"¿ Entonces por esta triste ?"
1,"Es feo la soledad"
1,"Supongo que estudias la universidad"
1,"O algo así ¿ No ?"
1,"El año pasado me pasó lo mismo"
1,"Estoy lejos de casa y tengo un año si ver a mi familia"
1,"Pero bueno yo ya terminé mi carrera el año pasado"
1,"Y ahora solo soy independiente"
1,"¿ Vos qué estudias ?"
1,"Administración de empresas hahaha"
1,"Aqui había alguien que se llamaba Tomy o Timo o algo asi"
1,"Estar aquí me provoca una regresión o algo así"
1,"Lo que importa es el hoy"
0,"Me gusta el anime pulgar_hacia_arriba"
0,"Te vez my Hero académia ?"
0,"ª y Buenos dias"
0,"𝙿𝚘𝚛𝚚𝚞𝚎 𝚖𝚊𝚝𝚊𝚗 𝚊 𝚕𝚊𝚜 𝚖𝚞𝚓𝚎𝚛𝚎𝚜 ?"
0,"ᵗᵘ ᵛᵉˢ ᵐʸ ʰᵉʳᵒ ᵃᶜᵃᵈᵉᵐⁱ , ?"
0,"ᵃᵃᵃ ᵖᵉʳᵒ ᵐʸ ʰᵉʳᵒ ᵃᶜᵃᵈᵉᵐʸ ᵉˢᵗᵃ ˡᵃ ʳᵃⁿⁱᵗᵃ ᵗˢᵘʸᵘ ᵃˢᵘⁱ"
0,"ᵉⁿᵗᵒⁿˢᵉˢ ᵛᵉˢ ᵐʸ ʰᵉʳᵒ ᵃᶜᵃᵈᵉᵐʸ"
0,"𝚃𝚘𝚍𝚘𝚜 𝚟𝚊𝚖𝚘𝚗𝚘𝚜 𝚊 𝙴𝙴𝚄𝚄"
0,"𝚘𝚒𝚎 𝚢𝚘 𝚚𝚞𝚎 𝚒𝚜𝚎"
0,"𝙽𝚘 𝚊𝚋𝚕𝚘 𝚝𝚊𝚔𝚊 𝚝𝚊𝚔𝚊"
0,"𝚆𝚎𝚗𝚘 𝚖𝚒 𝚟𝚒𝚍𝚊 𝚎𝚜 𝚞𝚗𝚊 𝚖𝚒𝚎𝚛𝚍𝚊 𝚎𝚜𝚊 𝚎𝚜 𝚖𝚒 𝚟𝚒𝚍𝚊 𝚞𝚗𝚊 𝚖𝚒𝚎𝚛𝚍𝚊 𝚢 𝚜𝚒𝚎𝚖𝚙𝚛𝚎 𝚕𝚘 𝚜𝚎𝚛𝚊 (; ´ ༎ ຶٹ ༎ ຶ ` )"
0,"𝙱𝚊𝚔𝚞𝚐𝚘 𝚎𝚜 𝚖𝚒𝚘 ( ง'̀-'́ ) ง"
0,"𝙰 𝚖𝚒 𝚖𝚎 𝚐𝚞𝚜𝚝𝚊 𝚎𝚕 𝚢 𝚝𝚊𝚖𝚋𝚒𝚎𝚖 𝚝𝚘𝚍𝚘𝚛𝚘𝚔𝚒"
0,"𝙾𝚋𝚒𝚘 𝚋𝚊𝚔𝚞𝚐𝚘 𝚎𝚜 𝚖𝚊𝚕𝚘"
0,"𝙿𝚎𝚛𝚘 𝚖𝚎 𝚐𝚞𝚜𝚝𝚊 𝚜𝚞 𝚌𝚊𝚛𝚒𝚝𝚊"
0,"ℤ𝕀𝕚𝕫𝕚𝕫𝕫𝕚𝕫𝕚𝕫𝕚𝕚𝕫𝕚𝕫𝕚𝕚𝕫𝕚𝕫 𝕖𝕤𝕥𝕠 𝕖𝕤 𝕝𝕠 𝕢𝕦𝕖 𝕡𝕒𝕤𝕒 𝕒𝕢𝕦𝕚 𝕖𝕟 𝕧𝕖𝕟𝕖𝕫𝕦𝕖𝕝𝕒"
0,"🄾🅈🄴 🅈🄾 🄽🄾 🄼🄰🅃🄾 ; 🄲"
0,"🅈🄾 🅂🄾🅈 🄻🄾🄲🄰 🄿🄴🅁🄾 🄽🄾 🄼🄰🅃🄾"
0,"𝙿𝚘𝚛𝚚𝚞𝚎 𝚜𝚘𝚢 𝚙𝚎𝚛𝚛𝚊 𝚢 𝚖𝚎 𝚍𝚎𝚜𝚊𝚙𝚊𝚛𝚎𝚣𝚌𝚘"
0,"ฅ ^ • ﻌ • ^ ฅ"
0,"Lo ise yo :D"
0,"Soñé que mi novio me engaña"
0,"Ño shoy una bebe"
0,"mano_levantada cara_decepcionada"
1,"Hola , me acabo de unir , y solo quiero escribir lo que siento , estoy tan cansada de las cosas , cansada de que no pueda ser la persona que mis padres quieren que yo sea , cansada de que siempre me diga que soy esto el otro , pero nunca preguntan si algo me sucede , si algo me gusta , aveces solo quisiera cerrar mis ojos y no volver a abrirlos pero , después pienso que tengo que seguir adelante por mis sueños , por que tal vez algún día pueda tener paz en mi vida ."
1,"Gracias :( al menos alguien que me brinda su apoyo ."
1,"Holaaa , a todos , y chica que te sientes de esa manera , muchas veces para nosotros nada el fácil en esta vida , y se como te ha de sentir , claro que tienes sueños pero tal vez aún no los has descubierto o estas apunto de descubrirlos . Pero ten paciencia con tus padres se que es difícil que ellos quieran que hagas lo que ellos dicen , pero ese sentido ellos están mal , deben de ponerse en los zapatos de nosotros ya que necesitamos comprensión , apoyo , y que nos pregunten constantemente si estamos bien si necesitamos algo , cosa que algunos padres no lo hacen , pero aún así mira aunque no lo sepas hay muchas personas que te aman , y de hecho toma en cuenta que eres la cosa más bella que Dios pudo haber hecho en este mundo , y esto es para todos los que están en este grupo , Pero continúa si te caes levántate , haz cosas que te hagan feliz , y no dejes que la gente te diga que hacer y que no hacer , es tu vida vive la tu , y cuando sientas que no puedes más recuerda que Dios esta a tu lado , aunque el mundo diga lo contrario , tu solo se tu y nadamas que tu . Todos tenemos muchas cualidades y muchas virtudes y como dicen los chicos eso es lo que nos hace únicos , y tu eres única . Así que vamos no te desanimes ."
1,"Chicos todos pensamos diferentes , seamos respetuosos , por que después de todo todos somos un apoyo para el que lo necesite ."
1,"Hola chicos espero estén muy bien ."
1,"Hola chicos , Que hacer cuando quieres a alguien pero tus padres no lo saben , y sueles tener miedo a decirlo por su reacción . Por que ellos siempre te dicen que solo aproveches la oportunidad de estudiar , que no te desconcentres que solo te mires en el espejo de tu hermano por lo que ya pasó . Y te quedas en ese momento donde no sabes que hacer por que no sabes que camino tomar , además por que amas tanto a esa persona , y lo único que te dice tu hermano es que no vayas a defraudar defraudarlos y eso duele ."
1,"Y como puedo acoplar mi vida con esa persona , Eso también es confuso Quisieras solo huir de todo . Y no tener que pasar por esto . :( Me siento tan mal por eso , por que también todo el mundo me dice que siempre lastimo a las personas ."
1,"Les comparto que Yo solía pensar que todas las personas que piensan en cortarse o suicidarse no saben de la vida que es Bonita , hoy yo soy una de ellas en algunas ocasiones , suelo pensar de esa manera lloro etc . Pero creo que hay cosas que no valen la pena hacerlas , mejor debemos trabajar en nuestra propio bienestar emocional ."
1,"De hecho , si tienes razón , simplemente que aveces sientes que es demasiado el dolor ."
1,"Si , lo he pensado pero solo viene a mi mente todo el sufrimiento que le causare a mi mamá y intento pensar positivamente"
1,":) estoy de acuerdo contigo"
1,"¿ Por qué lo dices ?"
1,"Alguien más tiene tantas ganas del suicidio pero al momento de realizar el acto les empieza un miedo incomprensible ?"
1,"Sufro de depresión , tomó antidepresivos en este caso alprazolam aveces me dan ganas de solo sambutir todo el frasco y ya pero y si no muero ?"
1,"Sabes tengo todos los medios también adquirí un arma y no con la finalidad de sentirme el chico malo o llama atenciones de hecho nadie sabe de su existencia"
1,"Me metí al grupo solo para pedir un favor"
1,"El día que realicé este acto dejaría un video y mandarlo por este medio y si alguien de ustedes pudiera mandarlo al facebook de personas que les ineicara ese dia . corazón_rojo"
1,"Por este medio puedo realizar video llamado ?"
1,"A las 8 pm hora MX"
1,"Mandare un video aquí entonces mejor"
1,"Abuso sexual de niño"
1,"Mis padres tomaron su camino"
1,"Quede solo con mi abuela qu3 murio"
1,"Mis papás solo me abandonaron"
1,"Tengo dinero por herencia"
1,"No mr . Hace feliz"
1,"No encuentro un sentido"
1,"Arrolle a un pequeño por accidente y murió"
1,"Estoy en libertad se comprobó que fue accidental"
1,"Lo valen solo cuando me emborracho solo en bares"
1,"Y tengo que pagar pars tebwr amigos"
1,"Mi ex prometida me Engaño"
1,"Lo haré y al menos"
1,"Quiero dejar una lección"
1,"Mañana esperen mi video a las 8p m cdmx"
1,"Hola , alguien que quiera hablar"
1,"Me siento mal Siento una rabia que no se que es . Siento una rabia contra mi medio hermano . Lo odio , talvez porque el si tiene dos padres y a mi padre desde pequeño . Odio su inocencia y felicidad , odio que tenga lo que yo no tube ."
1,"Y estoy viviendo cn el"
1,"Y veo que mi padre le enseña y lo cuida"
1,"Cosa que nunca hizo con migo"
1,"Y creo q incluso odio a mi padre"
1,"Por cambiar demasiado tatde"
1,"Esq no lo soporto"
1,"Creo que ahora es una buen padre . Que trata de ser mejor con sus hijos , pero yo no quiero"
1,"No quiero su compasión"
1,"Tengo un rechazo al cariño"
1,"Lo tengo rencor porque de niña le pegaba a mi madre y no me cuido como a mi medio heemano"
1,"Si , y ahora viene a ser una buena persona ? Hipócrita es lo que es , y sigue con sus amoríos , con su nueva esposa"
1,"Y le es infiel"
1,"Después de que sigue haciendo de las suyas me parece imposible"
